inventory_id,word,make,model,model_year,sold_price,sold_date,winner_bidder_number,auction_number
38013,Nam,MAZDA,MAZDA6,2015,113.95,2023-03-07,17311,208433
38014,Sed,Chevrolet,Silverado 1500 Regular Cab,2004,183,2022-08-15,17312,208434
38015,felis,Subaru,Tribeca,2013,42,2017-06-16,17313,208435
38016,ipsum,Volkswagen,Golf R,2017,190.95,2017-02-26,17314,208436
38017,ligula,Suzuki,Equator Extended Cab,2009,186.95,2010-03-29,17315,208437
38018,maximus,Chevrolet,Sportvan G20,1992,101.95,2012-10-16,17316,208438
38019,adipiscing,Audi,A7,2016,30.99,2019-11-14,17317,208439
38020,lectus,Rolls-Royce,Phantom,2014,127.99,2020-04-28,17318,208440
38021,neque,GMC,Sonoma Regular Cab,1998,179.95,2022-09-17,17319,208441
38022,eget,Toyota,Camry,2012,33.95,2021-03-09,17320,208442
38023,laoreet,Land Rover,Discovery Series II,2002,31.95,2012-12-14,17321,208443
38024,molestie,Hyundai,Santa Fe,2003,127,2014-10-08,17322,208444
38025,gravida,GMC,Yukon XL,2016,33.99,2021-10-07,17323,208445
38026,mauris,Oldsmobile,Silhouette,2004,76.99,2010-01-20,17324,208446
38027,Aliquam,GMC,Sierra 2500 HD Crew Cab,2004,58,2012-12-27,17325,208447
38028,finibus,Cadillac,STS,2009,156,2010-05-26,17326,208448
38029,fringilla,Dodge,Ram 1500 Regular Cab,1996,98,2021-05-28,17327,208449
38030,pellentesque,Oldsmobile,Bravada,2003,165,2012-01-05,17328,208450
38031,mi,Nissan,Frontier King Cab,2004,181.95,2015-11-20,17329,208451
38032,id,Ford,Focus,2007,132.99,2015-10-22,17330,208452
38033,aliquam,Mitsubishi,Galant,2005,112.95,2014-06-22,17331,208453
38034,vitae,GMC,Sierra (Classic) 1500 Extended Cab,2007,119,2016-08-11,17332,208454
38035,lorem,Chevrolet,Express 1500 Cargo,2006,157,2014-04-25,17333,208455
38036,ante,Saturn,S-Series,2002,196.95,2022-07-05,17334,208456
38037,nulla,Toyota,Sienna,2020,155.95,2012-05-17,17335,208457
38038,eget,Chevrolet,Camaro,1997,180.95,2012-04-30,17336,208458
38039,ac,Volvo,240,1992,159.99,2023-05-25,17337,208459
38040,Curabitur,GMC,Sierra 2500 Crew Cab,2004,77.99,2015-06-26,17338,208460
38041,rutrum,GMC,Savana 3500 Passenger,1999,15.99,2013-06-29,17339,208461
38042,metus,Cadillac,DTS,2007,186.95,2011-10-17,17340,208462
38043,venenatis,GMC,Yukon,2017,23,2021-06-22,17341,208463
38044,eget,Dodge,Stratus,1997,46,2012-06-10,17342,208464
38045,sem,Chevrolet,Tracker,1998,70.99,2015-06-01,17343,208465
38046,commodo,Dodge,Ram 3500 Regular Cab,1999,100,2019-12-05,17344,208466
38047,purus,Acura,RLX,2016,131,2013-11-12,17345,208467
38048,leo,Toyota,Camry,2014,139.95,2015-07-16,17346,208468
38049,ornare,Chevrolet,Express 1500 Passenger,2010,95.95,2022-06-15,17347,208469
38050,vulputate,Suzuki,Vitara,2004,16.95,2018-03-25,17348,208470
38051,Aliquam,Chevrolet,Express 3500 Passenger,2004,60.99,2014-06-04,17349,208471
38052,efficitur,GMC,Envoy XUV,2004,68.99,2023-05-08,17350,208472
38053,enim,Chevrolet,Beretta,1992,83,2013-01-10,17351,208473
38054,varius,Ram,3500 Crew Cab,2012,86,2014-12-17,17352,208474
38055,eleifend,Dodge,Caravan Cargo,2003,18,2018-03-18,17353,208475
38056,malesuada,Audi,A8,2009,117.99,2010-03-23,17354,208476
38057,nibh,Genesis,G90,2019,63.99,2013-09-08,17355,208477
38058,lorem,Ford,E150 Super Duty Cargo,2004,129.99,2015-05-13,17356,208478
38059,ipsum,Lexus,RX,2001,197.99,2010-05-07,17357,208479
38060,placerat,Toyota,Avalon,2002,179.95,2010-01-07,17358,208480
38061,quis,Ford,Aerostar Cargo,1997,77.99,2017-04-14,17359,208481
38062,nisl,Nissan,Maxima,2004,85.99,2018-01-30,17360,208482
38063,pellentesque,Ford,E350 Super Duty Cargo,2010,112,2021-12-12,17361,208483
38064,Integer,Oldsmobile,Achieva,1992,80.99,2014-03-31,17362,208484
38065,felis,MAZDA,MX-6,1997,98,2019-04-09,17363,208485
38066,venenatis,Nissan,Versa Note,2019,36,2017-08-14,17364,208486
38067,at,GMC,Envoy,2009,129.99,2016-05-26,17365,208487
38068,fermentum,Oldsmobile,Bravada,2000,91.99,2017-05-24,17366,208488
38069,consectetur,MAZDA,B-Series Regular Cab,2008,37.99,2012-12-05,17367,208489
38070,Mauris,Dodge,Ram Van B250,1993,97.99,2023-03-14,17368,208490
38071,ornare,Chevrolet,Suburban 2500,1994,26.99,2020-08-17,17369,208491
38072,Aenean,Maserati,Quattroporte,2016,172.99,2013-01-02,17370,208492
38073,consectetur,Buick,Enclave,2014,190,2019-11-11,17371,208493
38074,accumsan,Chevrolet,Suburban 2500,2009,113,2022-07-11,17372,208494
38075,Fusce,Dodge,Durango,2003,19,2011-10-19,17373,208495
38076,tincidunt,Lexus,LX,1998,70.99,2012-02-04,17374,208496
38077,malesuada,Toyota,Paseo,1993,70.99,2014-07-22,17375,208497
38078,arcu,Mercedes-Benz,E-Class,2006,29.95,2015-08-30,17376,208498
38079,Nunc,McLaren,675LT,2016,29.99,2021-09-03,17377,208499
38080,augue,Chevrolet,Silverado 1500 Extended Cab,2009,90,2020-06-03,17378,208500
38081,Pellentesque,Dodge,Ram Wagon 3500,1997,150.95,2017-07-30,17379,208501
38082,lorem,Dodge,Ram Van 1500,2001,26,2017-04-27,17380,208502
38083,ante,Ford,Expedition MAX,2019,47,2019-09-28,17381,208503
38084,viverra,BMW,X3,2018,146.95,2013-06-10,17382,208504
38085,congue,Dodge,Intrepid,2004,171.99,2015-02-27,17383,208505
38086,libero,Chevrolet,Silverado 2500 Extended Cab,2001,41.99,2018-03-15,17384,208506
38087,ex,Nissan,370Z,2011,86.99,2014-06-19,17385,208507
38088,ut,Mitsubishi,Outlander Sport,2019,186.99,2023-03-15,17386,208508
38089,et,GMC,Sierra 3500 Crew Cab,2005,86,2016-06-03,17387,208509
38090,et,Nissan,Armada,2011,126.95,2019-09-11,17388,208510
38091,dignissim,Land Rover,Range Rover,1996,165,2014-08-02,17389,208511
38092,finibus,Dodge,Ram 3500 Quad Cab,2003,96.99,2013-01-26,17390,208512
38093,lorem,Toyota,MR2,2003,105.99,2019-07-03,17391,208513
38094,tempus,Nissan,LEAF,2019,113.99,2012-12-19,17392,208514
38095,consectetur,Dodge,Ram 1500 Regular Cab,2005,71,2014-11-24,17393,208515
38096,tellus,Audi,SQ5,2017,14.99,2020-05-06,17394,208516
38097,nisl,GMC,Savana 2500 Passenger,1999,181,2021-08-09,17395,208517
38098,enim,Subaru,Impreza,2017,36.99,2012-01-17,17396,208518
38099,nec,Subaru,Impreza,2010,35.95,2021-08-11,17397,208519
38100,nec,Toyota,Tacoma Regular Cab,1996,134.95,2020-05-08,17398,208520
38101,diam,Chevrolet,Cavalier,1999,86.99,2017-01-27,17399,208521
38102,viverra,Maybach,57,2005,157.95,2015-04-27,17400,208522
38103,turpis,MAZDA,MAZDA3,2012,48.95,2013-05-11,17401,208523
38104,vel,FIAT,500c,2016,66.99,2018-10-12,17402,208524
38105,metus,Toyota,Yaris,2019,197.99,2010-06-17,17403,208525
38106,cursus,Honda,Civic,1993,175,2013-06-12,17404,208526
38107,efficitur,Chevrolet,SSR,2005,182.99,2019-11-27,17405,208527
38108,malesuada,Chevrolet,Colorado Extended Cab,2019,22.95,2021-01-08,17406,208528
38109,urna,Mitsubishi,Montero,2001,121,2019-08-07,17407,208529
38110,ac,Isuzu,Regular Cab,1992,103.95,2020-08-23,17408,208530
38111,neque,Mercury,Grand Marquis,2005,189.99,2021-05-01,17409,208531
38112,tellus,MINI,Convertible,2011,98.99,2018-09-05,17410,208532
38113,quam,Chevrolet,Sonic,2015,106.95,2012-03-10,17411,208533
38114,augue,Chrysler,Crossfire,2006,193.95,2015-01-15,17412,208534
38115,sed,Hyundai,Sonata Hybrid,2018,76,2015-02-19,17413,208535
38116,Mauris,Honda,CR-V,2002,47,2022-01-25,17414,208536
38117,ultrices,Oldsmobile,Bravada,1993,27.99,2012-08-16,17415,208537
38118,pulvinar,Lamborghini,Murcielago LP640,2008,149,2014-10-26,17416,208538
38119,purus,Ford,E250 Super Duty Cargo,2006,171.95,2015-08-10,17417,208539
38120,Ut,Hyundai,Tiburon,2005,11.99,2020-08-31,17418,208540
38121,gravida,GMC,1500 Regular Cab,1994,86,2017-07-08,17419,208541
38122,mauris,Honda,Odyssey,1999,114,2014-04-10,17420,208542
38123,aliquet,Cadillac,Eldorado,1996,191.95,2012-10-08,17421,208543
38124,aliquet,Volkswagen,CC,2013,51,2023-04-18,17422,208544
38125,tincidunt,Ford,F150 Super Cab,2017,152.99,2013-09-16,17423,208545
38126,eget,BMW,X5,2017,77.99,2018-10-16,17424,208546
38127,facilisis,Buick,LaCrosse,2013,46.95,2016-03-03,17425,208547
38128,Quisque,MAZDA,323,1993,108.99,2013-10-29,17426,208548
38129,justo,Subaru,Legacy,2013,190.99,2015-11-21,17427,208549
38130,vehicula,Chevrolet,Silverado (Classic) 1500 Extended Cab,2007,143,2011-05-04,17428,208550
38131,aliquam,Acura,RL,2011,52.99,2019-08-30,17429,208551
38132,lectus,GMC,Savana 3500 Cargo,1997,32,2016-08-25,17430,208552
38133,rutrum,Volkswagen,Jetta,2011,63.99,2010-09-21,17431,208553
38134,justo,Buick,Regal,1997,123,2010-02-04,17432,208554
38135,Integer,Subaru,BRZ,2013,78.95,2016-03-30,17433,208555
38136,ligula,Volkswagen,Golf,1992,199.99,2022-08-05,17434,208556
38137,a,GMC,Sierra 3500 HD Extended Cab,2008,148.95,2017-05-28,17435,208557
38138,a,Nissan,TITAN XD King Cab,2017,171.99,2010-01-31,17436,208558
38139,porttitor,Chevrolet,Corvette,2001,156.99,2013-10-28,17437,208559
38140,nec,BMW,5 Series,2015,68.95,2011-05-18,17438,208560
38141,sit,Saturn,Relay,2005,101,2017-09-06,17439,208561
38142,urna,Scion,xD,2013,189,2016-02-25,17440,208562
38143,sit,Mercury,Mystique,1996,188.95,2013-06-26,17441,208563
38144,luctus,Audi,S8,2003,88.95,2021-03-06,17442,208564
38145,eget,Chevrolet,S10 Blazer,1992,104.95,2011-01-08,17443,208565
38146,aliquet,Cadillac,Seville,1994,72.99,2014-10-27,17444,208566
38147,a,Audi,A4,2003,189.99,2010-02-17,17445,208567
38148,nec,Volkswagen,e-Golf,2018,122,2011-09-19,17446,208568
38149,vel,Jeep,Grand Cherokee,1998,41.99,2021-10-07,17447,208569
38150,magna,Ford,Explorer,1992,192.99,2019-03-09,17448,208570
38151,Vestibulum,Mercury,Grand Marquis,2008,87,2012-01-04,17449,208571
38152,In,Nissan,cube,2010,62,2016-05-19,17450,208572
38153,non,Eagle,Summit,1992,164,2010-12-08,17451,208573
38154,ac,Toyota,Tundra Regular Cab,2007,92.95,2016-09-06,17452,208574
38155,arcu,Mercedes-Benz,SL-Class,2009,80.99,2021-12-06,17453,208575
38156,ultrices,Mercedes-Benz,GL-Class,2012,25,2016-01-21,17454,208576
38157,eleifend,Scion,tC,2007,81.99,2021-03-02,17455,208577
38158,accumsan,Chrysler,Sebring,2009,92.95,2016-11-04,17456,208578
38159,vel,Nissan,Armada,2009,39.99,2017-11-12,17457,208579
38160,sodales,GMC,Jimmy,1996,183,2017-07-21,17458,208580
38161,feugiat,Ram,2500 Crew Cab,2014,84.99,2013-10-20,17459,208581
38162,quam,Honda,Accord,2002,88.95,2018-01-17,17460,208582
38163,convallis,GMC,Sierra 2500 HD Extended Cab,2004,89.99,2013-05-10,17461,208583
38164,rutrum,Chevrolet,Suburban 2500,2009,51,2021-01-22,17462,208584
38165,Praesent,GMC,Sierra 2500 HD Extended Cab,2009,92.95,2016-10-12,17463,208585
38166,suscipit,Chevrolet,Uplander Passenger,2005,40.95,2011-10-01,17464,208586
38167,non,INFINITI,Q,1996,142.99,2011-07-31,17465,208587
38168,Cras,Mercedes-Benz,Metris Passenger,2016,139.99,2022-07-13,17466,208588
38169,luctus,Tesla,Model X,2019,41.95,2016-07-09,17467,208589
38170,pretium,Ferrari,458 Italia,2012,102.99,2016-11-27,17468,208590
38171,congue,Toyota,Sienna,2009,110,2018-07-04,17469,208591
38172,pellentesque,Mercedes-Benz,CL-Class,2012,13.99,2018-03-31,17470,208592
38173,nibh,Ford,Thunderbird,2003,16.95,2019-07-03,17471,208593
38174,at,Honda,Passport,1996,41,2021-09-03,17472,208594
38175,quis,Cadillac,ELR,2016,147.95,2010-07-19,17473,208595
38176,feugiat,Pontiac,Bonneville,1996,175,2016-07-10,17474,208596
38177,elementum,Mercedes-Benz,C-Class,2008,65,2018-09-19,17475,208597
38178,ut,Nissan,Armada,2009,107.95,2012-09-22,17476,208598
38179,volutpat,Chevrolet,Silverado 2500 HD Extended Cab,1999,141,2011-05-19,17477,208599
38180,vitae,GMC,Savana 1500 Cargo,2013,100.99,2020-10-18,17478,208600
38181,placerat,Nissan,Sentra,2019,88.99,2023-01-12,17479,208601
38182,Donec,Nissan,240SX,1995,37.99,2014-02-11,17480,208602
38183,ante,GMC,Sierra (Classic) 2500 Crew Cab,2000,93.99,2022-04-18,17481,208603
38184,justo,Nissan,NV1500 Cargo,2018,100.99,2018-01-07,17482,208604
38185,sagittis,Chevrolet,Uplander Cargo,2008,144.95,2010-05-23,17483,208605
38186,lobortis,Land Rover,Freelander,2002,126.95,2022-06-01,17484,208606
38187,vel,Ford,Mustang,2009,190.95,2022-07-24,17485,208607
38188,Suspendisse,INFINITI,M,2007,142,2015-02-03,17486,208608
38189,fringilla,Audi,S4,2006,38.99,2016-04-16,17487,208609
38190,tellus,Volkswagen,GTI,2013,171.95,2018-11-18,17488,208610
38191,eu,Hyundai,Santa Fe,2011,98.95,2018-12-13,17489,208611
38192,Aliquam,Volvo,C30,2009,123.95,2011-06-14,17490,208612
38193,varius,Volvo,XC60,2012,114.95,2017-09-03,17491,208613
38194,suscipit,Nissan,Sentra,2019,187,2019-11-16,17492,208614
38195,In,Kia,Soul,2014,57,2020-10-05,17493,208615
38196,fermentum,Chevrolet,Silverado 3500 HD Regular Cab,2007,164,2017-08-19,17494,208616
38197,nulla,Mercedes-Benz,190 E,1992,46.99,2016-05-05,17495,208617
38198,commodo,Pontiac,LeMans,1992,192.95,2017-04-16,17496,208618
38199,bibendum,Volkswagen,Golf,2011,118.95,2015-05-16,17497,208619
38200,malesuada,Buick,Regal,2015,59.99,2015-08-22,17498,208620
38201,molestie,Ford,Edge,2016,120.95,2022-06-20,17499,208621
38202,sapien,Ford,C-MAX Hybrid,2016,122.99,2010-11-16,17500,208622
38203,vel,Mercedes-Benz,CLS-Class,2016,10,2019-05-06,17501,208623
38204,nec,Suzuki,Swift,1994,26.99,2020-06-20,17502,208624
38205,et,Ford,Probe,1995,101.99,2023-03-30,17503,208625
38206,eu,Rolls-Royce,Ghost,2015,28.99,2016-03-12,17504,208626
38207,laoreet,Chevrolet,Camaro,1993,149.99,2015-11-12,17505,208627
38208,mi,GMC,Sierra 3500 HD Crew Cab,2012,130,2019-05-12,17506,208628
38209,at,Lexus,LS,2015,156.99,2015-01-07,17507,208629
38210,massa,Chevrolet,Silverado 1500 Regular Cab,2016,173.99,2012-09-12,17508,208630
38211,faucibus,GMC,Envoy XL,2005,77,2022-08-07,17509,208631
38212,augue,Cadillac,XT5,2017,88,2021-09-11,17510,208632
38213,eros,Dodge,Ram Van 1500,2003,97,2022-11-04,17511,208633
38214,purus,Buick,Regal,1992,127,2022-03-13,17512,208634
38215,Sed,Oldsmobile,Cutlass Supreme,1992,67.95,2021-01-06,17513,208635
38216,ac,Honda,S2000,2008,33.99,2020-12-01,17514,208636
38217,ultricies,Hyundai,Accent,2012,17.95,2010-03-13,17515,208637
38218,nec,Lexus,LX,2009,150.95,2015-10-05,17516,208638
38219,mattis,Buick,Verano,2012,150.99,2013-12-06,17517,208639
38220,pulvinar,Mercedes-Benz,Mercedes-AMG E-Class,2018,23.99,2013-06-06,17518,208640
38221,turpis,Jaguar,XJ,2002,33,2018-02-05,17519,208641
38222,eu,Dodge,Intrepid,1999,14,2020-01-08,17520,208642
38223,ut,BMW,Z4,2015,175,2017-04-03,17521,208643
38224,vitae,BMW,1 Series,2008,192,2013-02-16,17522,208644
38225,et,Buick,Century,2001,167,2022-02-04,17523,208645
38226,Sed,Ford,Windstar Passenger,1998,175,2019-03-15,17524,208646
38227,tempor,Mercedes-Benz,R-Class,2011,23.99,2014-07-27,17525,208647
38228,mollis,Volvo,C70,2010,21.99,2018-04-03,17526,208648
38229,a,Honda,CR-V,2007,96,2011-09-11,17527,208649
38230,Donec,Audi,A6,2006,93.99,2018-06-02,17528,208650
38231,Mauris,Dodge,Ram 3500 Regular Cab,2005,140.99,2020-01-29,17529,208651
38232,sed,Mercedes-Benz,Sprinter 3500 Cargo,2015,156.99,2022-06-05,17530,208652
38233,quam,INFINITI,QX,2007,111.99,2011-09-06,17531,208653
38234,mi,Dodge,Ram Wagon 2500,1997,39.95,2014-07-26,17532,208654
38235,lobortis,INFINITI,QX,2008,35.99,2010-01-20,17533,208655
38236,Cras,Pontiac,Grand Prix,2007,164,2012-01-01,17534,208656
38237,diam,BMW,X6,2019,194,2013-07-03,17535,208657
38238,purus,Chevrolet,Sonic,2018,121.95,2021-09-29,17536,208658
38239,Praesent,GMC,Envoy XL,2004,195,2013-12-08,17537,208659
38240,feugiat,Audi,SQ5,2017,168,2016-06-10,17538,208660
38241,Pellentesque,Chevrolet,Express 3500 Cargo,2015,84.99,2021-09-09,17539,208661
38242,bibendum,Cadillac,Seville,2001,13.99,2019-02-16,17540,208662
38243,interdum,Jaguar,XJ,1997,149,2012-08-28,17541,208663
38244,cursus,Kia,Sedona,2002,159.95,2014-11-22,17542,208664
38245,Maecenas,Toyota,Avalon,1996,38.95,2018-10-19,17543,208665
38246,eros,Audi,A4,2003,13.99,2011-11-23,17544,208666
38247,mi,Saturn,S-Series,1998,88,2012-10-03,17545,208667
38248,at,Hyundai,Azera,2011,69.95,2012-12-01,17546,208668
38249,velit,Isuzu,Regular Cab,1995,20.95,2016-06-24,17547,208669
38250,feugiat,Dodge,Sprinter 2500 Cargo,2005,35,2013-03-09,17548,208670
38251,aliquam,Mitsubishi,Montero Sport,2003,179,2019-06-10,17549,208671
38252,dui,Nissan,Pathfinder,1999,39.99,2016-03-16,17550,208672
38253,luctus,GMC,Sierra 3500 HD Crew Cab,2007,64.99,2017-01-15,17551,208673
38254,neque,Hyundai,Sonata,1997,195,2017-08-27,17552,208674
38255,ligula,Chevrolet,1500 Extended Cab,1995,23,2013-09-02,17553,208675
38256,congue,Ford,Fiesta,2015,186.99,2014-12-27,17554,208676
38257,taciti,Mercedes-Benz,GLS,2017,86,2011-02-06,17555,208677
38258,id,Dodge,Ram Wagon 1500,1995,71.99,2023-05-10,17556,208678
38259,amet,Acura,ILX,2017,34.99,2015-07-16,17557,208679
38260,quis,Chevrolet,Aveo,2010,173,2014-07-29,17558,208680
38261,Nulla,Bentley,Azure,2009,131.99,2016-03-17,17559,208681
38262,a,Ford,Fiesta,2011,12.95,2019-07-17,17560,208682
38263,imperdiet,Chevrolet,Malibu,2016,155.95,2016-09-06,17561,208683
38264,vestibulum,Lincoln,MKZ,2007,116.99,2021-01-31,17562,208684
38265,ex,MAZDA,MX-6,1995,164.95,2010-10-19,17563,208685
38266,dolor,Chevrolet,Silverado 1500 Crew Cab,2012,16.99,2021-12-30,17564,208686
38267,urna,BMW,X6,2019,169,2018-02-11,17565,208687
38268,at,Nissan,Sentra,2006,98.95,2020-06-27,17566,208688
38269,lacus,Ford,GT,2005,173.99,2022-05-11,17567,208689
38270,ac,Chevrolet,1500 Extended Cab,1999,62.99,2022-04-28,17568,208690
38271,sit,Volkswagen,Passat,1994,145.95,2012-06-08,17569,208691
38272,in,Chevrolet,Silverado 2500 Extended Cab,2003,151.95,2013-11-07,17570,208692
38273,lacus,GMC,Savana 2500 Passenger,2000,92.95,2011-10-06,17571,208693
38274,orci,Honda,Element,2006,147,2019-12-15,17572,208694
38275,quam,Daewoo,Lanos,1999,181,2016-05-01,17573,208695
38276,mattis,Cadillac,CTS,2005,171,2014-04-12,17574,208696
38277,non,Hyundai,Sonata,1999,99,2014-07-13,17575,208697
38278,eget,Volvo,S80,2001,98.99,2013-12-11,17576,208698
38279,non,Buick,Regal,2012,49.95,2011-05-04,17577,208699
38280,pulvinar,Dodge,Ram Van 2500,2002,151.95,2011-08-19,17578,208700
38281,nisl,Isuzu,Trooper,1995,43.95,2010-03-22,17579,208701
38282,tempor,Volkswagen,Eurovan,1999,30.99,2018-11-23,17580,208702
38283,lectus,Subaru,Outback,2009,90.95,2020-09-19,17581,208703
38284,taciti,Chevrolet,Silverado 2500 Regular Cab,2003,93.95,2013-02-18,17582,208704
38285,sollicitudin,BMW,5 Series,2007,145.99,2011-09-10,17583,208705
38286,ullamcorper,Jeep,Cherokee,1996,63,2014-01-11,17584,208706
38287,vel,Cadillac,Escalade ESV,2007,174.99,2018-08-04,17585,208707
38288,diam,Suzuki,Esteem,2000,197.95,2017-04-29,17586,208708
38289,Donec,Jaguar,XK,2001,196.99,2022-09-13,17587,208709
38290,id,Mercedes-Benz,CLS-Class,2009,137.95,2015-08-26,17588,208710
38291,sed,HUMMER,H1,2001,101,2022-08-20,17589,208711
38292,eros,GMC,Savana 2500 Passenger,2016,179.95,2016-09-13,17590,208712
38293,vitae,Lexus,ES,1992,97.95,2012-01-27,17591,208713
38294,arcu,Toyota,Tundra Regular Cab,2004,175,2013-06-30,17592,208714
38295,libero,Audi,A6,2004,78.99,2018-11-02,17593,208715
38296,est,Toyota,86,2018,84.95,2013-11-20,17594,208716
38297,ex,Hyundai,Accent,2004,91.95,2013-10-07,17595,208717
38298,maximus,Toyota,Yaris iA,2017,82.95,2020-03-28,17596,208718
38299,venenatis,BMW,3 Series,2017,83,2021-05-31,17597,208719
38300,enim,Hyundai,Accent,2019,146,2021-03-29,17598,208720
38301,urna,Chrysler,300M,2003,138.95,2022-03-03,17599,208721
38302,Duis,GMC,Canyon Regular Cab,2005,52,2022-07-21,17600,208722
38303,feugiat,Dodge,Colt,1994,39.95,2019-01-08,17601,208723
38304,dignissim,Acura,RL,2000,29.99,2014-08-23,17602,208724
38305,quam,Chevrolet,Malibu,2003,186.95,2016-04-11,17603,208725
38306,tincidunt,Dodge,Ram Wagon 2500,1998,166.99,2010-12-17,17604,208726
38307,pulvinar,Chevrolet,Express 3500 Cargo,2010,51,2011-09-11,17605,208727
38308,nulla,GMC,Suburban 1500,1997,74,2019-04-19,17606,208728
38309,mauris,Kia,Sportage,2000,177.99,2018-07-24,17607,208729
38310,nec,GMC,Savana 2500 Passenger,2000,155,2022-05-12,17608,208730
38311,eget,Kia,K900,2019,75,2020-04-15,17609,208731
38312,eu,GMC,Yukon,1999,170,2022-03-19,17610,208732
38313,erat,Volvo,S40,2011,133,2013-04-04,17611,208733
38314,est,INFINITI,G,1999,133,2013-11-27,17612,208734
38315,ante,BMW,5 Series,2014,101.99,2011-10-17,17613,208735
38316,purus,Jaguar,S-Type,2008,177,2021-02-22,17614,208736
38317,vel,Volvo,C70,2007,157,2023-03-30,17615,208737
38318,libero,Mitsubishi,Mirage,1997,82,2015-12-11,17616,208738
38319,in,Pontiac,Vibe,2009,75.99,2020-07-09,17617,208739
38320,sed,Lexus,RX,2013,95,2010-09-17,17618,208740
38321,Morbi,Mercedes-Benz,SL-Class,2008,129,2012-11-29,17619,208741
38322,sit,Lincoln,Navigator,2001,81,2011-01-14,17620,208742
38323,metus,Nissan,Versa,2018,40.95,2013-02-21,17621,208743
38324,orci,Jeep,Compass,2007,18.99,2013-12-25,17622,208744
38325,interdum,Audi,S6,2015,146,2023-04-22,17623,208745
38326,justo,Dodge,Ram 1500 Crew Cab,2010,129.99,2013-04-26,17624,208746
38327,pharetra,Ford,F250 Super Duty Crew Cab,2007,40,2018-11-09,17625,208747
38328,maximus,Toyota,Prius v,2017,137.99,2022-11-06,17626,208748
38329,at,GMC,Sierra 2500 HD Regular Cab,1999,193.95,2020-12-11,17627,208749
38330,sodales,Mercedes-Benz,GLK-Class,2014,193.95,2015-11-29,17628,208750
38331,ante,Audi,A8,2005,135.95,2016-10-28,17629,208751
38332,arcu,Ford,F150 Super Cab,1999,159,2017-10-21,17630,208752
38333,elit,Dodge,Ram 2500 Crew Cab,2010,56.99,2011-02-03,17631,208753
38334,quis,MAZDA,MX-5 Miata,2013,35,2021-07-09,17632,208754
